sample	tp53_mutation_status
CPCT02370002T	0
CPCT02370002TII	0
CPCT02370003T	0
CPCT02370005T	0
CPCT02370006T	0
CPCT02370008T	0
CPCT02370010T	0
CPCT02370012T	0
CPCT02370013TII	0
CPCT02370015T	0
CPCT02370016T	0
CPCT02370019T	0
CPCT02370020T	0
CPCT02370022T	0
CPCT02370024T	0
CPCT02370025T	0
CPCT02370026T	0
CPCT02370027T	0
CPCT02370030T	0
CPCT02370031T	0
CPCT02370034T	0
CPCT02370036T	0
CPCT02370037T	0
CPCT02380002T	0
CPCT02380005T	0
CPCT02380006T	0
CPCT02380007T	0
CPCT02380008T	0
CPCT02380009T	0
CPCT02380010T	0
CPCT02380011T	0
CPCT02380013T	0
CPCT02380014T	0
CPCT02380015T	0
CPCT02380016T	0
CPCT02380018T	0
CPCT02380019T	0
CPCT02380020T	0
CPCT02380021T	0
CPCT02380023T	0
CPCT02380024T	0
CPCT02380026T	0
CPCT02380028T	0
CPCT02380029T	0
CPCT02380030T	0
CPCT02380032T	0
CPCT02380033T	0
CPCT02380034T	0
CPCT02380035T	0
CPCT02380036T	0
CPCT02380037T	0
CPCT02380039T	0
CPCT02380040T	0
CPCT02380044T	0
CPCT02380045T	0
CPCT02380047T	0
CPCT02380049T	0
CPCT02380050T	0
CPCT02380051T	0
CPCT02380052T	0
CPCT02380054T	0
CPCT02390001T	0
CPCT02390001TII	0
CPCT02390002T	0
CPCT02390003T	0
CPCT02390005T	0
CPCT02390006T	0
CPCT02390007T	0
CPCT02390008T	0
CPCT02390010T	0
CPCT02390011T	0
CPCT02390015T	0
CPCT02390017T	0
CPCT02390020T	0
CPCT02390021T	0
CPCT02390022T	0
CPCT02390026T	0
CPCT02390027T	0
CPCT02390028T	0
CPCT02390029T	0
CPCT02390030T	0
CPCT02390032T	0
CPCT02390033T	0
CPCT02390034T	0
CPCT02390035T	0
CPCT02390037T	0
CPCT02390038T	0
CPCT02390040T	0
CPCT02390043T	0
CPCT02390044T	0
CPCT02400002T	0
CPCT02410001T	0
CPCT02410004T	0
CPCT02410006T	0
CPCT02410008T	0
CPCT02410009T	0
CPCT02410012T	0
CPCT02410013T	0
CPCT02410017T	0
CPCT02410018T	0
CPCT02410019T	0
CPCT02410023T	0
CPCT02430002T	0
CPCT02440001T	0
CPCT02440003T	0
CPCT02440004T	0
CPCT02440009T	0
CPCT02440010T	0
CPCT02440012T	0
CPCT02440014T	0
CPCT02440016T	0
CPCT02440017T	0
CPCT02440018T	0
CPCT02440020T	0
CPCT02440021T	0
CPCT02440023T	0
CPCT02440024T	0
CPCT02440027T	0
CPCT02440028T	0
CPCT02440030T	0
CPCT02440033T	0
CPCT02440037T	0
CPCT02440038T	0
CPCT02450002T	0
CPCT02450003T	0
CPCT02450004T	0
CPCT02450007T	0
CPCT02450008T	0
CPCT02450013T	0
CPCT02450014T	0
CPCT02450016T	0
CPCT02460001T	0
CPCT02460002T	0
CPCT02460004T	0
CPCT02460005T	0
CPCT02460006T	0
CPCT02470001T	0
CPCT02470003T	0
DRUP01010001T	0
DRUP01010006T	0
DRUP01010007T	0
DRUP01010010T	0
DRUP01010012T	0
DRUP01010013T	0
DRUP01010016T	0
DRUP01010017T	0
DRUP01010018T	0
DRUP01010019T	0
DRUP01010020T	0
DRUP01010022T	0
DRUP01010023T	0
DRUP01010024T	0
DRUP01010024TII	0
DRUP01010025T	0
DRUP01010034T	0
DRUP01010035T	0
DRUP01010036T	0
DRUP01010037T	0
DRUP01010038T	0
DRUP01010040T	0
DRUP01010041T	0
DRUP01010044T	0
DRUP01010047T	0
DRUP01010047TII	0
DRUP01010049T	0
DRUP01010051T	0
DRUP01010051TII	0
DRUP01010053T	0
DRUP01010054T	0
DRUP01010057T	0
DRUP01010058T	0
DRUP01010059T	0
DRUP01010064T	0
DRUP01010065T	0
DRUP01010066T	0
DRUP01010070T	0
DRUP01010072T	0
DRUP01010077T	0
DRUP01010078T	0
DRUP01010084T	0
DRUP01010086T	0
DRUP01010088T	0
DRUP01010090T	0
DRUP01010091T	0
DRUP01010092T	0
DRUP01010095T	0
DRUP01010096T	0
DRUP01010097T	0
DRUP01010099T	0
DRUP01010101T	0
DRUP01010102T	0
DRUP01010104T	0
DRUP01010106T	0
DRUP01010107T	0
DRUP01010108T	0
DRUP01010109T	0
DRUP01010110T	0
DRUP01010111T	0
DRUP01010113T	0
DRUP01010116T	0
DRUP01010116TII	0
DRUP01010119T	0
DRUP01010122T	0
DRUP01010123T	0
DRUP01010124T	0
DRUP01010126T	0
DRUP01010132T	0
DRUP01010135T	0
DRUP01010142T	0
DRUP01010148T	0
DRUP01010149T	0
DRUP01010157T	0
DRUP01010166T	0
DRUP01010167T	0
DRUP01010186T	0
DRUP01010211T	0
DRUP01010224T	0
DRUP01010230T	0
DRUP01010247T	0
DRUP01010249T	0
DRUP01010258T	0
DRUP01010262T	0
DRUP01010266T	0
DRUP01010268T	0
DRUP01010274T	0
DRUP01010276T	0
DRUP01010290T	0
DRUP01010295T	0
DRUP01010298T	0
DRUP01010320T	0
DRUP01010340T	0
DRUP01010382T	0
DRUP01020004T	0
DRUP01020006T	0
DRUP01020022T	0
DRUP01020026T	0
DRUP01020027T	0
DRUP01020033T	0
DRUP01020043T	0
DRUP01030002T	0
DRUP01030004T	0
DRUP01030012T	0
DRUP01030013T	0
DRUP01030015T	0
DRUP01030018T	0
DRUP01030024T	0
DRUP01030028T	0
DRUP01030051T	0
DRUP01030053T	0
DRUP01030075T	0
DRUP01030077T	0
DRUP01040009T	0
DRUP01040010T	0
DRUP01040016T	0
DRUP01040028T	0
DRUP01050001T	0
DRUP01050002T	0
DRUP01050003T	0
DRUP01050008T	0
DRUP01050009T	0
DRUP01050010T	0
DRUP01050012T	0
DRUP01050016T	0
DRUP01050017T	0
DRUP01050018T	0
DRUP01050019T	0
DRUP01050020T	0
DRUP01050021T	0
DRUP01050023T	0
DRUP01050025T	0
DRUP01050026T	0
DRUP01050029T	0
DRUP01050030T	0
DRUP01050031T	0
DRUP01050033T	0
DRUP01050035T	0
DRUP01050038T	0
DRUP01050040T	0
DRUP01050040TII	0
DRUP01050044T	0
DRUP01050048T	0
DRUP01050049T	0
DRUP01050051T	0
DRUP01050098T	0
DRUP01050099T	0
DRUP01050100T	0
DRUP01050103T	0
DRUP01050104T	0
DRUP01060002T	0
DRUP01060007T	0
DRUP01060008T	0
DRUP01060009T	0
DRUP01060010T	0
DRUP01060011T	0
DRUP01060014T	0
DRUP01060016T	0
DRUP01060018T	0
DRUP01060019T	0
DRUP01060020T	0
DRUP01060021T	0
DRUP01060024T	0
DRUP01060025T	0
DRUP01060026T	0
DRUP01060027T	0
DRUP01060045T	0
DRUP01060046T	0
DRUP01060052T	0
DRUP01070001T	0
DRUP01070003T	0
DRUP01070005T	0
DRUP01070006T	0
DRUP01070008T	0
DRUP01070009T	0
DRUP01070010T	0
DRUP01070015T	0
DRUP01070016T	0
DRUP01070017T	0
DRUP01070020T	0
DRUP01070020TII	0
DRUP01070022T	0
DRUP01070024T	0
DRUP01070026T	0
DRUP01070026TII	0
DRUP01070028T	0
DRUP01070028TII	0
DRUP01070029T	0
DRUP01070030T	0
DRUP01070031T	0
DRUP01070036T	0
DRUP01070038T	0
DRUP01070039T	0
DRUP01070042T	0
DRUP01070046T	0
DRUP01070048T	0
DRUP01070051T	0
DRUP01070052T	0
DRUP01070053T	0
DRUP01070055T	0
DRUP01070057T	0
DRUP01070059T	0
DRUP01070063T	0
DRUP01070070T	0
DRUP01070071T	0
DRUP01070085T	0
DRUP01070087T	0
DRUP01070092T	0
DRUP01070097T	0
DRUP01070119T	0
DRUP01070133T	0
DRUP01070146T	0
DRUP01070149T	0
DRUP01070159T	0
DRUP01070199T	0
DRUP01070230T	0
DRUP01070253T	0
DRUP01070260T	0
DRUP01070264T	0
DRUP01080004T	0
DRUP01080005T	0
DRUP01080008T	0
DRUP01080009T	0
DRUP01080012T	0
DRUP01080014T	0
DRUP01080021T	0
DRUP01080022T	0
DRUP01080024T	0
DRUP01080025T	0
DRUP01080027T	0
DRUP01080031T	0
DRUP01080038T	0
DRUP01080039T	0
DRUP01080046T	0
DRUP01080048T	0
DRUP01080050T	0
DRUP01080059T	0
DRUP01080060T	0
DRUP01080073T	0
DRUP01080074T	0
DRUP01090009T	0
DRUP01090023T	0
DRUP01090074T	0
DRUP01090078T	0
DRUP01100003T	0
DRUP01100007T	0
DRUP01110002T	0
DRUP01110005T	0
DRUP01110006T	0
DRUP01110007T	0
DRUP01110010T	0
DRUP01110018T	0
DRUP01110027T	0
DRUP01120001T	0
DRUP01120002T	0
DRUP01120011T	0
DRUP01130025T	0
DRUP01140001T	0
DRUP01140002T	0
DRUP01140003T	0
DRUP01140005T	0
DRUP01140006T	0
DRUP01160001T	0
DRUP01170001T	0
DRUP01170003T	0
DRUP01170009T	0
DRUP01170012T	0
DRUP01180001T	0
DRUP01190001T	0
DRUP01190008T	0
DRUP01210002T	0
DRUP01210003T	0
DRUP01210004T	0
DRUP01210005T	0
DRUP01210006T	0
DRUP01210008T	0
DRUP01220001T	0
DRUP01220002T	0
DRUP01220003T	0
DRUP01220004T	0
DRUP01220005T	0
DRUP01220006T	0
DRUP01220007T	0
DRUP01220008T	0
DRUP01230001T	0
DRUP01230002T	0
DRUP01230004T	0
DRUP01230005T	0
DRUP01230011T	0
DRUP01260010T	0
DRUP01270001T	0
DRUP01270003T	0
DRUP01270004T	0
DRUP01270007T	0
DRUP01290001T	0
DRUP01310001T	0
DRUP01330002T	0
DRUP01330005T	0
DRUP01330008T	0
DRUP01330013T	0
DRUP01330016T	0
DRUP01330018T	0
DRUP01330020T	0
DRUP01340001T	0
DRUP01340002T	0
DRUP01340003T	0
DRUP01340004T	0
DRUP01340006T	0
DRUP01340010T	0
DRUP01340013T	0
DRUP01340014T	0
DRUP01340015T	0
DRUP01340016T	0
DRUP01340017T	0
DRUP01340028T	0
DRUP01340051T	0
DRUP01350003T	0
DRUP01360010T	0
DRUP01360013T	0
DRUP01380001T	0
DRUP01380003T	0
DRUP01440001T	0
DRUP01440006T	0
GAYA01010001T	0
GAYA01010002T	0
GAYA01010005T	0
GAYA01010006T	0
GAYA01010010T	0
GAYA01010012T	0
GAYA01010014T	0
GAYA01010017T	0
GAYA01010018T	0
GAYA01010020T	0
GAYA01060001T	0
GAYA01080001T	0
GAYA01080003T	0
GAYA01080004T	0
GAYA01100001T	0
GAYA01100003T	0
GAYA01110001T	0
GAYA01110002T	0
GAYA01110003T	0
GAYA01150001T	0
GAYA01200001T	0
GAYA01210001T	0
GAYA01280001T	0
GAYA01280002T	0
GAYA01280003T	0
GAYA01280005T	0
GAYA01290001T	0
GAYA01290002T	0
GAYA01330003T	0
GAYA01330004T	0
GAYA01350001T	0
GLOW01020001T	0
GLOW01070002T	0
GLOW01090001T	0
GLOW01090002T	0
GLOW01100001T	0
GLOW01100002T	0
GLOW01200001T	0
GLOW01200002T	0
GLOW01200003T	0
GLOW01340001T	0
GLOW01340002T	0
GLOW01440002T	0
GLOW01440003T	0
GLOW01440006T	0
GLOW01440007T	0
GLOW01440008T	0
GLOW01440009T	0
GLOW01440010T	0
GLOW01440011T	0
GLOW01440012T	0
GLOW01440014T	0
GLOW01440015T	0
OMIC01130103T	0
OMIC01130104T	0
OMIC01130105T	0
OMIC01130107T	0
OMIC01130108T	0
OMIC01130109T	0
OPTC01030048T	0
OPTC01030050T	0
OPTC01030052T	0
OPTC01030053T	0
OPTC01030054T	0
OPTC01030055T	0
OPTC01030056T	0
OPTC01030057T	0
OPTC01030058T	0
OPTC01030059T	0
OPTC01030061T	0
OPTC01030064T	0
OPTC01030065T2	0
OPTC01030066T	0
OPTC01030067T	0
OPTC01030069T	0
OPTC01040021T	0
OPTC01040023T	0
OPTC01040025T	0
OPTC01040026T	0
OPTC01040028T	0
OPTC01040029T	0
OPTC01040031T	0
OPTC01040032T	0
OPTC01040033T	0
OPTC01040034T	0
OPTC01070008T	0
OPTC01070009T	0
OPTC01070010T	0
OPTC01070011T	0
OPTC01070013T	0
OPTC01070014T	0
OPTC01070017T	0
OPTC01080002T	0
OPTC01080012T	0
OPTC01080013T	0
OPTC01080019T	0
OPTC01080022T	0
OPTC01080023T	0
OPTC01080025T	0
OPTC01080026T	0
OPTC01080028T	0
OPTC01080029T	0
OPTC01080030T	0
OPTC01080033T	0
OPTC01080034T	0
OPTC01080035T	0
OPTC01080036T	0
OPTC01080038T	0
OPTC01440009T	0
OPTC01440011T	0
OPTC01440013T	0
WIDE01010001T	0
WIDE01010003T	0
WIDE01010005T	0
WIDE01010006T	0
WIDE01010009T	0
WIDE01010011T	0
WIDE01010012T	0
WIDE01010016T	0
WIDE01010017T	0
WIDE01010018T	0
WIDE01010019T	0
WIDE01010025T	0
WIDE01010026T	0
WIDE01010027T	0
WIDE01010028T	0
WIDE01010031T	0
WIDE01010033T	0
WIDE01010034T	0
WIDE01010035T	0
WIDE01010036T	0
WIDE01010037T	0
WIDE01010038T	0
WIDE01010040T	0
WIDE01010041T	0
WIDE01010043T	0
WIDE01010045T	0
WIDE01010046T	0
WIDE01010051T	0
WIDE01010056T	0
WIDE01010057T	0
WIDE01010058T	0
WIDE01010059T	0
WIDE01010060T	0
WIDE01010063T	0
WIDE01010064T	0
WIDE01010065T	0
WIDE01010066T	0
WIDE01010067T	0
WIDE01010068T	0
WIDE01010069T	0
WIDE01010071T	0
WIDE01010072T	0
WIDE01010073T	0
WIDE01010074T	0
WIDE01010075T	0
WIDE01010076T	0
WIDE01010078T	0
WIDE01010079T	0
WIDE01010081T	0
WIDE01010081TII	0
WIDE01010082T	0
WIDE01010083T	0
WIDE01010088T	0
WIDE01010089T	0
WIDE01010090T	0
WIDE01010091T	0
WIDE01010092T	0
WIDE01010093TII	0
WIDE01010096T	0
WIDE01010097T	0
WIDE01010099T	0
WIDE01010100T	0
WIDE01010101T	0
WIDE01010103T	0
WIDE01010104T	0
WIDE01010105T	0
WIDE01010111T	0
WIDE01010112T	0
WIDE01010113T	0
WIDE01010115T	0
WIDE01010117T	0
WIDE01010119T	0
WIDE01010120T	0
WIDE01010121T	0
WIDE01010122T	0
WIDE01010123T	0
WIDE01010124T	0
WIDE01010127T	0
WIDE01010128T	0
WIDE01010130T	0
WIDE01010130TII	0
WIDE01010131T	0
WIDE01010134T	0
WIDE01010135T	0
WIDE01010138T	0
WIDE01010139T	0
WIDE01010140T	0
WIDE01010142T	0
WIDE01010146T	0
WIDE01010148T	0
WIDE01010151T	0
WIDE01010154T	0
WIDE01010156T	0
WIDE01010157T	0
WIDE01010159T	0
WIDE01010160T	0
WIDE01010162T	0
WIDE01010164T	0
WIDE01010166T	0
WIDE01010167T	0
WIDE01010168T	0
WIDE01010169T	0
WIDE01010170T	0
WIDE01010172T	0
WIDE01010173T	0
WIDE01010174T	0
WIDE01010175T	0
WIDE01010176T	0
WIDE01010177T	0
WIDE01010179T	0
WIDE01010182T	0
WIDE01010183T	0
WIDE01010185T	0
WIDE01010187T	0
WIDE01010188T	0
WIDE01010189T	0
WIDE01010190T	0
WIDE01010191T	0
WIDE01010192T	0
WIDE01010193T	0
WIDE01010194T	0
WIDE01010196T	0
WIDE01010200T	0
WIDE01010202T	0
WIDE01010205T	0
WIDE01010206T	0
WIDE01010207T	0
WIDE01010208T	0
WIDE01010210T	0
WIDE01010212T	0
WIDE01010213T	0
WIDE01010214T	0
WIDE01010215T	0
WIDE01010216T	0
WIDE01010218T	0
WIDE01010224T	0
WIDE01010225T	0
WIDE01010226T	0
WIDE01010227T	0
WIDE01010228T	0
WIDE01010230T	0
WIDE01010231T	0
WIDE01010232T	0
WIDE01010233T	0
WIDE01010234T	0
WIDE01010235T	0
WIDE01010236T	0
WIDE01010238TII	0
WIDE01010239T	0
WIDE01010241T	0
WIDE01010243T	0
WIDE01010246T	0
WIDE01010247T	0
WIDE01010248T	0
WIDE01010249T	0
WIDE01010251T	0
WIDE01010252T	0
WIDE01010253T	0
WIDE01010255T	0
WIDE01010256T	0
WIDE01010258T	0
WIDE01010260T	0
WIDE01010261T	0
WIDE01010262T	0
WIDE01010263T	0
WIDE01010264T	0
WIDE01010265T	0
WIDE01010268T	0
WIDE01010269T	0
WIDE01010270T	0
WIDE01010272T	0
WIDE01010273T	0
WIDE01010274T	0
WIDE01010275T	0
WIDE01010276T	0
WIDE01010277T	0
WIDE01010280T	0
WIDE01010283T	0
WIDE01010284T	0
WIDE01010287T	0
WIDE01010291T	0
WIDE01010292T	0
WIDE01010293T	0
WIDE01010296T	0
WIDE01010299T	0
WIDE01010300T	0
WIDE01010301T	0
WIDE01010303T	0
WIDE01010304T	0
WIDE01010305T	0
WIDE01010306T	0
WIDE01010307T	0
WIDE01010308T	0
WIDE01010310T	0
WIDE01010311T	0
WIDE01010312T	0
WIDE01010313T	0
WIDE01010313TII	0
WIDE01010314T	0
WIDE01010315T	0
WIDE01010316T	0
WIDE01010316TII	0
WIDE01010317T	0
WIDE01010319T	0
WIDE01010322T	0
WIDE01010323T	0
WIDE01010324T	0
WIDE01010326T	0
WIDE01010327T	0
WIDE01010328T	0
WIDE01010329T	0
WIDE01010330T	0
WIDE01010331T	0
WIDE01010332T	0
WIDE01010335T	0
WIDE01010337T	0
WIDE01010338T	0
WIDE01010339T	0
WIDE01010341T	0
WIDE01010342T	0
WIDE01010343T	0
WIDE01010346T	0
WIDE01010349T	0
WIDE01010352T	0
WIDE01010353T	0
WIDE01010355T	0
WIDE01010356T	0
WIDE01010359T	0
WIDE01010363T	0
WIDE01010366T	0
WIDE01010368T	0
WIDE01010369T	0
WIDE01010371T	0
WIDE01010372T	0
WIDE01010374T	0
WIDE01010375T	0
WIDE01010376T	0
WIDE01010379T	0
WIDE01010381T	0
WIDE01010383T	0
WIDE01010384T	0
WIDE01010385T	0
WIDE01010388T	0
WIDE01010389T	0
WIDE01010390T	0
WIDE01010392T	0
WIDE01010393T	0
WIDE01010395T	0
WIDE01010397T	0
WIDE01010398T	0
WIDE01010399T	0
WIDE01010403T	0
WIDE01010404T	0
WIDE01010405T	0
WIDE01010406T	0
WIDE01010407T	0
WIDE01010409T	0
WIDE01010410T	0
WIDE01010412T	0
WIDE01010414T	0
WIDE01010416T	0
WIDE01010417T	0
WIDE01010418T	0
WIDE01010419T	0
WIDE01010421T	0
WIDE01010422T	0
WIDE01010425T	0
WIDE01010426T	0
WIDE01010427T	0
WIDE01010428T	0
WIDE01010429T	0
WIDE01010432T	0
WIDE01010434T	0
WIDE01010436T	0
WIDE01010439T	0
WIDE01010440T	0
WIDE01010441T	0
WIDE01010442T	0
WIDE01010443T	0
WIDE01010446T	0
WIDE01010447T	0
WIDE01010448T	0
WIDE01010449T	0
WIDE01010450T	0
WIDE01010451T	0
WIDE01010452T	0
WIDE01010453T	0
WIDE01010454T	0
WIDE01010456T	0
WIDE01010457T	0
WIDE01010459T	0
WIDE01010461T	0
WIDE01010464T	0
WIDE01010465T	0
WIDE01010467T	0
WIDE01010468T	0
WIDE01010470T	0
WIDE01010471T	0
WIDE01010472T	0
WIDE01010473T	0
WIDE01010474T	0
WIDE01010478T	0
WIDE01010479T	0
WIDE01010480T	0
WIDE01010481T	0
WIDE01010482T	0
WIDE01010485T	0
WIDE01010486T	0
WIDE01010487T	0
WIDE01010488T	0
WIDE01010489T	0
WIDE01010491T	0
WIDE01010492T	0
WIDE01010493T	0
WIDE01010494T	0
WIDE01010495T	0
WIDE01010496T	0
WIDE01010497T	0
WIDE01010499T	0
WIDE01010500T	0
WIDE01010501T	0
WIDE01010502TII	0
WIDE01010503T	0
WIDE01010504T	0
WIDE01010506T	0
WIDE01010508T	0
WIDE01010510T	0
WIDE01010513T	0
WIDE01010516T	0
WIDE01010517T	0
WIDE01010518T	0
WIDE01010519T	0
WIDE01010520T	0
WIDE01010521T	0
WIDE01010522T	0
WIDE01010523T	0
WIDE01010524T	0
WIDE01010527T	0
WIDE01010528T	0
WIDE01010532T	0
WIDE01010534T	0
WIDE01010535T	0
WIDE01010536T	0
WIDE01010539T	0
WIDE01010540T	0
WIDE01010541T	0
WIDE01010543T	0
WIDE01010544T	0
WIDE01010545T	0
WIDE01010547T	0
WIDE01010548T	0
WIDE01010549T	0
WIDE01010550T	0
WIDE01010554T	0
WIDE01010556T	0
WIDE01010557T	0
WIDE01010558T	0
WIDE01010561T	0
WIDE01010562T	0
WIDE01010565T	0
WIDE01010566T	0
WIDE01010567T	0
WIDE01010568T	0
WIDE01010569T	0
WIDE01010570T	0
WIDE01010571T	0
WIDE01010573T	0
WIDE01010575T	0
WIDE01010578T	0
WIDE01010581T	0
WIDE01010583T	0
WIDE01010584T	0
WIDE01010585T	0
WIDE01010589T	0
WIDE01010590T	0
WIDE01010591T	0
WIDE01010593T	0
WIDE01010594T	0
WIDE01010595T	0
WIDE01010596T	0
WIDE01010597T	0
WIDE01010598T	0
WIDE01010599T	0
WIDE01010600T	0
WIDE01010604T	0
WIDE01010606T	0
WIDE01010609T	0
WIDE01010610T	0
WIDE01010611T	0
WIDE01010613T	0
WIDE01010615T	0
WIDE01010617T	0
WIDE01010618T	0
WIDE01010619T	0
WIDE01010622T	0
WIDE01010625T	0
WIDE01010626T	0
WIDE01010627T	0
WIDE01010628T	0
WIDE01010630T	0
WIDE01010631T	0
WIDE01010635T	0
WIDE01010636T	0
WIDE01010639T	0
WIDE01010643T	0
WIDE01010644T	0
WIDE01010646T	0
WIDE01010647T	0
WIDE01010648T	0
WIDE01010649T	0
WIDE01010650T	0
WIDE01010651T	0
WIDE01010656T	0
WIDE01010657T	0
WIDE01010658T	0
WIDE01010659T	0
WIDE01010661T	0
WIDE01010663T	0
WIDE01010666T	0
WIDE01010667T	0
WIDE01010668T	0
WIDE01010670T	0
WIDE01010671T	0
WIDE01010675T	0
WIDE01010675TII	0
WIDE01010676T	0
WIDE01010677T	0
WIDE01010678T	0
WIDE01010679T	0
WIDE01010682TII	0
WIDE01010683T	0
WIDE01010685T	0
WIDE01010686T	0
WIDE01010689T	0
WIDE01010691T	0
WIDE01010693T	0
WIDE01010696T	0
WIDE01010697T	0
WIDE01010698T	0
WIDE01010699T	0
WIDE01010701T	0
WIDE01010702T	0
WIDE01010703T	0
WIDE01010704T	0
WIDE01010705T	0
WIDE01010707T	0
WIDE01010708T	0
WIDE01010709T	0
WIDE01010710T	0
WIDE01010711T	0
WIDE01010712T	0
WIDE01010713T	0
WIDE01010714T	0
WIDE01010715T	0
WIDE01010718T	0
WIDE01010720T	0
WIDE01010721T	0
WIDE01010723T	0
WIDE01010724T	0
WIDE01010725T	0
WIDE01010727T	0
WIDE01010728T	0
WIDE01010729T	0
WIDE01010731T	0
WIDE01010733T	0
WIDE01010736T	0
WIDE01010737T	0
WIDE01010738T	0
WIDE01010739T	0
WIDE01010740T	0
WIDE01010742T	0
WIDE01010743T	0
WIDE01010744T	0
WIDE01010745T	0
WIDE01010746T	0
WIDE01010747T	0
WIDE01010750T	0
WIDE01010752T	0
WIDE01010753T	0
WIDE01010754T	0
WIDE01010755T	0
WIDE01010756T	0
WIDE01010757T	0
WIDE01010759T	0
WIDE01010760T	0
WIDE01010762T	0
WIDE01010764T	0
WIDE01010767T	0
WIDE01010767TII	0
WIDE01010768T	0
WIDE01010769T	0
WIDE01010770T	0
WIDE01010771T	0
WIDE01010773T	0
WIDE01010774T	0
WIDE01010776T	0
WIDE01010777T	0
WIDE01010778T	0
WIDE01010780T	0
WIDE01010781T	0
WIDE01010782T	0
WIDE01010785T	0
WIDE01010787T	0
WIDE01010789T	0
WIDE01010790T	0
WIDE01010791T	0
WIDE01010792T	0
WIDE01010793T	0
WIDE01010794T	0
WIDE01010795T	0
WIDE01010797T	0
WIDE01010798T	0
WIDE01010803T	0
WIDE01010806T	0
WIDE01010809T	0
WIDE01010810T	0
WIDE01010811T	0
WIDE01010812T	0
WIDE01010813T	0
WIDE01010814T	0
WIDE01010815T	0
WIDE01010816T	0
WIDE01010817T	0
WIDE01010819T	0
WIDE01010820T	0
WIDE01010821T	0
WIDE01010822T	0
WIDE01010823T	0
WIDE01010827T	0
WIDE01010828T	0
WIDE01010829T	0
WIDE01010830T	0
WIDE01010831T	0
WIDE01010833T	0
WIDE01010834T	0
WIDE01010835T	0
WIDE01010836T	0
WIDE01010837T	0
WIDE01010838T	0
WIDE01010840T	0
WIDE01010841T	0
WIDE01010843T	0
WIDE01010846T	0
WIDE01010847T	0
WIDE01010849T	0
WIDE01010850T	0
WIDE01010851T	0
WIDE01010852T	0
WIDE01010853T	0
WIDE01010854T	0
WIDE01010860T	0
WIDE01010861T	0
WIDE01010862T	0
WIDE01010864T	0
WIDE01010866T	0
WIDE01010867T	0
WIDE01010868T	0
WIDE01010871T	0
WIDE01010872T	0
WIDE01010873T	0
WIDE01010874T	0
WIDE01010876T	0
WIDE01010877T	0
WIDE01010878T	0
WIDE01010879T	0
WIDE01010880T	0
WIDE01010881T	0
WIDE01010883T	0
WIDE01010886T	0
WIDE01010887T	0
WIDE01010888T	0
WIDE01010890T	0
WIDE01010891T	0
WIDE01010892T	0
WIDE01010893T	0
WIDE01010894T	0
WIDE01010896T	0
WIDE01010898T	0
WIDE01010900T	0
WIDE01010902TII	0
WIDE01010904T	0
WIDE01010907T	0
WIDE01010908T	0
WIDE01010909T	0
WIDE01010910T	0
WIDE01010911T	0
WIDE01010912T	0
WIDE01010913T	0
WIDE01010914T	0
WIDE01010915T	0
WIDE01010916T	0
WIDE01010917T	0
WIDE01010918T	0
WIDE01010919T	0
WIDE01010920T	0
WIDE01010921T	0
WIDE01010922T	0
WIDE01010923T	0
WIDE01010924T	0
WIDE01010925T	0
WIDE01010926T	0
WIDE01010927T	0
WIDE01010928TII	0
WIDE01010929T	0
WIDE01010930T	0
WIDE01010931T	0
WIDE01010932T	0
WIDE01010933T	0
WIDE01010934T	0
WIDE01010935T	0
WIDE01010936T	0
WIDE01010937T	0
WIDE01010938T	0
WIDE01010941T	0
WIDE01010942T	0
WIDE01010944T	0
WIDE01010945T	0
WIDE01010946T	0
WIDE01010950T	0
WIDE01010951T	0
WIDE01010952T	0
WIDE01010953T	0
WIDE01010954T	0
WIDE01010955T	0
WIDE01010956T	0
WIDE01010957T	0
WIDE01010958T	0
WIDE01010959T	0
WIDE01010962T	0
WIDE01010963T	0
WIDE01010965T	0
WIDE01010966T	0
WIDE01010967T	0
WIDE01010968T	0
WIDE01010969T	0
WIDE01010970T	0
WIDE01010971T	0
WIDE01010972T	0
WIDE01010973T	0
WIDE01010974T	0
WIDE01010975T	0
WIDE01010976T	0
WIDE01010977T	0
WIDE01010978T	0
WIDE01010979T	0
WIDE01010980T	0
WIDE01010981T	0
WIDE01010983T	0
WIDE01010984T	0
WIDE01010986T	0
WIDE01010987T	0
WIDE01010988T	0
WIDE01010991T	0
WIDE01010993T	0
WIDE01010994T	0
WIDE01010995T	0
WIDE01010996T	0
WIDE01010997T	0
WIDE01011000T	0
WIDE01011003T	0
WIDE01011005T	0
WIDE01011006T	0
WIDE01011008T	0
WIDE01011009T	0
WIDE01011010T	0
WIDE01011011T	0
WIDE01011012T	0
WIDE01011013T	0
WIDE01011014T	0
WIDE01011015T	0
WIDE01011021T	0
WIDE01011024T	0
WIDE01011025T	0
WIDE01011027T	0
WIDE01011028T	0
WIDE01011029T	0
WIDE01011030T	0
WIDE01011031T	0
WIDE01011032T	0
WIDE01011033T	0
WIDE01011034T	0
WIDE01011035T	0
WIDE01011038T	0
WIDE01011042T	0
WIDE01011043T	0
WIDE01011044T	0
WIDE01011045T	0
WIDE01011046T	0
WIDE01011047T	0
WIDE01011048T	0
WIDE01011050T	0
WIDE01011051T	0
WIDE01011053T	0
WIDE01011054T	0
WIDE01011057T	0
WIDE01011058T	0
WIDE01011059T	0
